ODESSA,WICHITAFALLS,SILVER,GRAHAM,GRANBURY,PALOPINTO,ODESSA_2,MONAHANS,ODESSA_3,MONAHANS_4,SAVOY,SHERMAN,PARIS,GREENVILLE,MTENTERPRISE,MOUNTPLEASANT,DENTON,PARIS_5,BASTROP,CEDARCREEK,MISSION,CHRISTINE,FANNIN,NURSERY,VICTORIA,POINTCOMFORT,WHARTON,LAREDO,SANTAROSA,BROWNSVILLE,BISHOP,GREGORY,CORPUSCHRISTI,CORPUSCHRISTI_6,PEARSALL,ALEDO,DALLAS,ENNIS,DALLAS_7,GRAHAM_8,POOLVILLE,BRIDGEPORT,ARLINGTON,MCKINNEY,MIDLOTHIAN,IRVING,LEWSIVILLE,TEMPLE,RIESEL,FRANKLIN,BREMOND,MCKINNEY_9,GRANBURY_10,DALLAS_11,SANANTONIO,MARION,LAGRANGE,WINCHESTER,ROCKDALE,SANANTONIO_12,SEGUIN,ELMENDORF,NEWBRAUNFELS,PASADENA,DEERPARK,HOUSTON,MONTBELVIEU,CHANNELVIEW,HOUSTON_13,BAYTOWN,FREEPORT,ALVIN,HOUSTON_14,LAPORTE,PASADENA_15,HOUSTON_16,HOUSTON_17,HOUSTON_18,WILLIS,SHIRO,BAYTOWN_19,NEWGULF,THOMPSONS,CHANNELVIEW_20,LAPORTE_21,FREEPORT_22,FAIRFIELD,JEWETT,FAIRFIELD_23,JACKSONVILLE,TRINIDAD,BRYAN
2.12,1.94985,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,2.12,2.12,2.12,2.12,2.12,1.94985,1.94985,2.12,2.12,2.12,2.12,2.12,1.94985,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,2.12,2.12,1.94985,1.94985,1.94985,2.12,2.12,2.12,2.12,2.12,1.94985,2.12,1.94985,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,1.94985,1.94985,1.94985,2.12
2.086666667,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,2.086666667,2.086666667,1.94985,1.94985,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,2.086666667,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,1.94985,1.94985,1.94985,2.086666667
2.0533333330000003,1.94985,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,1.94985,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,1.94985,1.94985,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,1.94985,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,1.94985,2.0533333330000003,2.0533333330000003,1.94985,1.94985,1.94985,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,1.94985,2.0533333330000003,1.94985,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,2.0533333330000003,1.94985,1.94985,1.94985,1.94985,2.0533333330000003
2.02,1.94985,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,2.02,2.02,2.02,2.02,2.02,1.94985,1.94985,2.02,2.02,2.02,2.02,2.02,1.94985,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,2.02,2.02,1.94985,1.94985,1.94985,2.02,2.02,2.02,2.02,2.02,1.94985,2.02,1.94985,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,1.94985,1.94985,1.94985,2.02
2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,1.94985,1.94985,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,1.94985,1.94985,1.94985,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,1.94985,1.94985,1.94985,2.15
2.18,1.94985,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,2.18,2.18,2.18,2.18,2.18,1.94985,1.94985,2.18,2.18,2.18,2.18,2.18,1.94985,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,2.18,2.18,1.94985,1.94985,1.94985,2.18,2.18,2.18,2.18,2.18,1.94985,2.18,1.94985,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,1.94985,1.94985,1.94985,2.18
2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,1.94985,1.94985,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,1.94985,1.94985,2.13
2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,1.94985,1.94985,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,1.94985,1.94985,1.94985,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,1.94985,1.94985,1.94985,2.09
2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,1.94985,1.94985,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,1.94985,1.94985,2.13
2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,1.94985,1.94985,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,1.94985,1.94985,1.94985,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,1.94985,1.94985,1.94985,2.17
2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,1.94985,1.94985,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,1.94985,1.94985,1.94985,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,1.94985,1.94985,1.94985,2.21
2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,1.94985,1.94985,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,1.94985,1.94985,2.24
2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,1.94985,1.94985,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,1.94985,1.94985,1.94985,2.22
2.19,1.94985,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,2.19,2.19,2.19,2.19,1.94985,1.94985,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,2.19,1.94985,1.94985,1.94985,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,1.94985,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,1.94985,1.94985,1.94985,1.94985,2.19
2.2,1.94985,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,2.2,2.2,2.2,2.2,1.94985,1.94985,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,2.2,1.94985,1.94985,1.94985,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,1.94985,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.94985,1.94985,1.94985,1.94985,2.2
2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,1.94985,1.94985,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,1.94985,1.94985,1.94985,2.22
2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,1.94985,1.94985,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,1.94985,1.94985,2.24
2.26,1.94985,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,2.26,2.26,2.26,2.26,1.94985,1.94985,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,2.26,1.94985,1.94985,1.94985,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,1.94985,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.94985,1.94985,1.94985,1.94985,2.26
2.35,1.94985,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,2.35,2.35,2.35,2.35,1.94985,1.94985,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,2.35,1.94985,1.94985,1.94985,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,1.94985,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,1.94985,1.94985,1.94985,1.94985,2.35
2.31,1.94985,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,2.31,2.31,2.31,2.31,1.94985,1.94985,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,2.31,1.94985,1.94985,1.94985,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,1.94985,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.94985,1.94985,1.94985,1.94985,2.31
2.28,1.94985,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,2.28,2.28,2.28,2.28,1.94985,1.94985,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,2.28,1.94985,1.94985,1.94985,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,1.94985,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.94985,1.94985,1.94985,1.94985,2.28
2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,1.94985,1.94985,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,1.94985,1.94985,1.94985,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,1.94985,1.94985,1.94985,2.15
2.1766666669999997,1.94985,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,1.94985,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,1.94985,1.94985,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,1.94985,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,1.94985,2.1766666669999997,2.1766666669999997,1.94985,1.94985,1.94985,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,1.94985,2.1766666669999997,1.94985,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,2.1766666669999997,1.94985,1.94985,1.94985,1.94985,2.1766666669999997
2.2033333330000002,1.94985,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,1.94985,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,1.94985,1.94985,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,1.94985,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,1.94985,2.2033333330000002,2.2033333330000002,1.94985,1.94985,1.94985,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,1.94985,2.2033333330000002,1.94985,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,2.2033333330000002,1.94985,1.94985,1.94985,1.94985,2.2033333330000002
2.23,1.94985,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,2.23,2.23,2.23,2.23,1.94985,1.94985,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,2.23,1.94985,1.94985,1.94985,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,1.94985,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.94985,1.94985,1.94985,1.94985,2.23
2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,1.94985,1.94985,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,1.94985,1.94985,2.24
2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,1.94985,1.94985,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,1.94985,1.94985,2.24
2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,1.94985,1.94985,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,1.94985,1.94985,1.94985,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,1.94985,1.94985,1.94985,2.36
2.33,1.94985,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,2.33,2.33,2.33,2.33,1.94985,1.94985,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,2.33,1.94985,1.94985,1.94985,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,1.94985,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.94985,1.94985,1.94985,1.94985,2.33
2.345,1.94985,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,2.345,2.345,2.345,2.345,1.94985,1.94985,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,2.345,1.94985,1.94985,1.94985,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,1.94985,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,1.94985,1.94985,1.94985,1.94985,2.345
2.36,1.8511,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,2.36,2.36,2.36,2.36,1.8511,1.8511,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,2.36,1.8511,1.8511,1.8511,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,1.8511,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.8511,1.8511,1.8511,1.8511,2.36
