ODESSA_NG,WICHITAFALLS_C,WICHITAFALLS_NG,SILVER_NG,SNYDER_NG,ALEDO_NG,GRAHAM_NG,GRANBURY_NG,PALOPINTO_NG,MONAHANS_NG,IRAAN_NG,ODESSA_NG_2,SAVOY_NG,SHERMAN_NG,PARIS_NG,DENTON_NG,POOLVILLE_NG,BRIDGEPORT_NG,BASTROP_NG,MARION_NG,ROCKDALE_C,AUSTIN_NG,CEDARCREEK_NG,NEWBRAUNFELS_NG,MISSION_NG,LAREDO_NG,CHRISTINE_C,PEARSALL_NG,SANANTONIO_NG,FANNIN_C,NURSERY_NG,VICTORIA_NG,POINTCOMFORT_NG,WHARTON_NG,CORPUSCHRISTI_NG,SANTAROSA_C,BROWNSVILLE_NG,BISHOP_NG,GREGORY_NG,CORPUSCHRISTI_NG_3,DALLAS_NG,ENNIS_NG,MIDLOTHIAN_NG,GREENVILLE_NG,MCKINNEY_NG,MTENTERPRISE_NG,MOUNTPLEASANT_C,ARLINGTON_NG,IRVING_C,DALLAS_NG_4,TEMPLE_NG,RIESEL_C,FRANKLIN_C,BREMOND_C,LEWSIVILLE_NG,LAGRANGE_C,WINCHESTER_NG,SANANTONIO_NG_5,SEGUIN_NG,ELMENDORF_NG,PASADENA_NG,BAYTOWN_NG,DEERPARK_NG,LAPORTE_NG,HOUSTON_NG,MONTBELVIEU_NG,FREEPORT_NG,PASADENA_C,CHANNELVIEW_NG,ALVIN_NG,HOUSTON_NG_6,LAPORTE_NG_7,HOUSTON_NG_8,HOUSTON_NG_9,WILLIS_NG,SHIRO_NG,BRYAN_NG,BAYTOWN_NG_10,PASADENA_NG_11,NEWGULF_NG,THOMPSONS_NG,FAIRFIELD_NG,FAIRFIELD_C,JEWETT_C,JACKSONVILLE_C,TRINIDAD_C
2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,1.94985,2.13,2.13,1.94985,1.94985,1.94985,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,1.94985,1.94985
2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,1.94985,2.09,2.09,1.94985,1.94985,1.94985,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,1.94985,1.94985,1.94985
2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,1.94985,2.13,2.13,1.94985,1.94985,1.94985,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,1.94985,1.94985
2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,1.94985,2.17,2.17,1.94985,1.94985,1.94985,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,1.94985,1.94985,1.94985
2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,1.94985,2.21,2.21,1.94985,1.94985,1.94985,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,1.94985,1.94985,1.94985
2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,1.94985,2.24,2.24,1.94985,1.94985,1.94985,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,1.94985,1.94985
2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,1.94985,2.22,2.22,1.94985,1.94985,1.94985,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,1.94985,1.94985,1.94985
2.19,1.94985,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,2.19,1.94985,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,1.94985,2.19,2.19,1.94985,1.94985,1.94985,2.19,1.94985,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,1.94985,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,1.94985,1.94985,1.94985,1.94985
2.2,1.94985,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,2.2,1.94985,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,1.94985,2.2,2.2,1.94985,1.94985,1.94985,2.2,1.94985,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.94985,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.94985,1.94985,1.94985,1.94985
2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,1.94985,2.22,2.22,1.94985,1.94985,1.94985,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.94985,1.94985,1.94985,1.94985
2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,1.94985,2.24,2.24,1.94985,1.94985,1.94985,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,1.94985,1.94985
2.26,1.94985,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,2.26,1.94985,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,1.94985,2.26,2.26,1.94985,1.94985,1.94985,2.26,1.94985,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.94985,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.94985,1.94985,1.94985,1.94985
2.35,1.94985,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,2.35,1.94985,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,1.94985,2.35,2.35,1.94985,1.94985,1.94985,2.35,1.94985,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,1.94985,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,1.94985,1.94985,1.94985,1.94985
2.31,1.94985,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,2.31,1.94985,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,1.94985,2.31,2.31,1.94985,1.94985,1.94985,2.31,1.94985,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.94985,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.94985,1.94985,1.94985,1.94985
2.28,1.94985,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,2.28,1.94985,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,1.94985,2.28,2.28,1.94985,1.94985,1.94985,2.28,1.94985,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.94985,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.94985,1.94985,1.94985,1.94985
2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,1.94985,2.15,2.15,1.94985,1.94985,1.94985,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,1.94985,1.94985,1.94985
2.176666667,1.94985,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,1.94985,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,1.94985,2.176666667,2.176666667,1.94985,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,1.94985,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,1.94985,2.176666667,1.94985,2.176666667,2.176666667,1.94985,1.94985,1.94985,2.176666667,1.94985,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,1.94985,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,2.176666667,1.94985,1.94985,1.94985,1.94985
2.203333333,1.94985,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,1.94985,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,1.94985,2.203333333,2.203333333,1.94985,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,1.94985,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,1.94985,2.203333333,1.94985,2.203333333,2.203333333,1.94985,1.94985,1.94985,2.203333333,1.94985,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,1.94985,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,2.203333333,1.94985,1.94985,1.94985,1.94985
2.23,1.94985,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,2.23,1.94985,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,1.94985,2.23,2.23,1.94985,1.94985,1.94985,2.23,1.94985,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.94985,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.94985,1.94985,1.94985,1.94985
2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,1.94985,2.24,2.24,1.94985,1.94985,1.94985,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,1.94985,1.94985
2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,1.94985,2.24,2.24,1.94985,1.94985,1.94985,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,1.94985,1.94985,1.94985,1.94985
2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,1.94985,2.36,2.36,1.94985,1.94985,1.94985,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,1.94985,1.94985,1.94985
2.33,1.94985,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,2.33,1.94985,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,1.94985,2.33,2.33,1.94985,1.94985,1.94985,2.33,1.94985,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.94985,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.94985,1.94985,1.94985,1.94985
2.345,1.94985,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,2.345,1.94985,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,1.94985,2.345,2.345,1.94985,1.94985,1.94985,2.345,1.94985,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,1.94985,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,2.345,1.94985,1.94985,1.94985,1.94985
2.36,1.8511,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,2.36,1.8511,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,1.8511,2.36,2.36,1.8511,1.8511,1.8511,2.36,1.8511,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.8511,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.8511,1.8511,1.8511,1.8511
2.375,1.8511,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,1.8511,2.375,2.375,2.375,2.375,2.375,1.8511,2.375,2.375,1.8511,2.375,2.375,2.375,2.375,2.375,1.8511,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,1.8511,2.375,1.8511,2.375,2.375,1.8511,1.8511,1.8511,2.375,1.8511,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,1.8511,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,1.8511,1.8511,1.8511,1.8511
2.39,1.8511,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,1.8511,2.39,2.39,2.39,2.39,2.39,1.8511,2.39,2.39,1.8511,2.39,2.39,2.39,2.39,2.39,1.8511,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,1.8511,2.39,1.8511,2.39,2.39,1.8511,1.8511,1.8511,2.39,1.8511,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,1.8511,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,1.8511,1.8511,1.8511,1.8511
2.48,1.8511,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,1.8511,2.48,2.48,2.48,2.48,2.48,1.8511,2.48,2.48,1.8511,2.48,2.48,2.48,2.48,2.48,1.8511,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,1.8511,2.48,1.8511,2.48,2.48,1.8511,1.8511,1.8511,2.48,1.8511,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,1.8511,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,1.8511,1.8511,1.8511,1.8511
2.49,1.8511,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,1.8511,2.49,2.49,1.8511,1.8511,1.8511,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.8511,1.8511,1.8511,1.8511
2.49,1.8511,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,1.8511,2.49,2.49,1.8511,1.8511,1.8511,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.8511,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,1.8511,1.8511,1.8511,1.8511
2.543333333,1.8511,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,1.8511,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,1.8511,2.543333333,2.543333333,1.8511,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,1.8511,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,1.8511,2.543333333,1.8511,2.543333333,2.543333333,1.8511,1.8511,1.8511,2.543333333,1.8511,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,1.8511,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,2.543333333,1.8511,1.8511,1.8511,1.8511
2.596666667,1.8511,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,1.8511,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,1.8511,2.596666667,2.596666667,1.8511,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,1.8511,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,1.8511,2.596666667,1.8511,2.596666667,2.596666667,1.8511,1.8511,1.8511,2.596666667,1.8511,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,1.8511,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,2.596666667,1.8511,1.8511,1.8511,1.8511
2.65,1.8511,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,1.8511,2.65,2.65,2.65,2.65,2.65,1.8511,2.65,2.65,1.8511,2.65,2.65,2.65,2.65,2.65,1.8511,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,1.8511,2.65,1.8511,2.65,2.65,1.8511,1.8511,1.8511,2.65,1.8511,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,1.8511,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,1.8511,1.8511,1.8511,1.8511
2.67,1.8511,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,1.8511,2.67,2.67,2.67,2.67,2.67,1.8511,2.67,2.67,1.8511,2.67,2.67,2.67,2.67,2.67,1.8511,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,1.8511,2.67,1.8511,2.67,2.67,1.8511,1.8511,1.8511,2.67,1.8511,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,1.8511,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,1.8511,1.8511,1.8511,1.8511
