EIA_ID,plant,state,bal_auth,week,mean,max,min
3582.0,Dunlap TP 1,TX,ERCO,26.0,0.5253666134801966,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,27.0,1.134571432422318,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,28.0,1.0396106390191209,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,29.0,0.9725010054697554,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,30.0,0.8794894080943187,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,31.0,0.6771947413376262,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,32.0,0.497278360930416,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,33.0,0.4371357956991194,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,34.0,0.4049433022765582,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,35.0,0.4008672501377843,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,36.0,0.4788870768013542,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,37.0,0.4768428497828807,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,38.0,0.5008356195260175,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,39.0,0.5006204377345993,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,40.0,0.4428983184661868,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,41.0,0.3998580708745126,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,42.0,0.4106789722770445,3.6,0.0
