UnitID,AliasID,CommercialDT_grp,ID_SK,NERCID_AliasID,RatingMW_grp,RegionCode,StateName,UnitRetireDT_grp,UnitTimeZoneCode,UnitTypeCode,UnitTypeCodeDesc,RatingMW_BrochureGroup
758,0xC14919802D560F018EA40B0875CDBC55,4,26239,0x29E2C723CC68EC1DC3B11B63E172BE98,1,WECC,Arizona,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
759,0x16E0B5327271DFD36ABA2CF69E4AA874,4,26240,0x29E2C723CC68EC1DC3B11B63E172BE98,1,WECC,Arizona,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
17,0xF01B938D7A3796BC413B51BD720B9F30,2,26300,0xC0E39C443241D1CF73B65299BA38FD88,3,TRE,Texas,Retired,CPT,100,Fossil-Steam,600-799
6330,0xDD20C13B013237A8A81AE035D8B4DA9C,1,26316,0x95EB62D99EC69B997E134A161FA588D2,3,SERC,Kentucky,Retired,EST,100,Fossil-Steam,200-299
7899,0x39D12AECB1229D729C4246F6528000A5,4,26398,0x7A850CF4A34D1A290B401E6B63F46CD2,1,RFC,Indiana,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7091,0x7428652940A2BC6B5565AA557FD4CD9C,1,26421,0x9C83CB4C30B56F8AF33613B12576B389,1,SERC,Florida,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7124,0xDF1D5B7644CC9BB9B393AAB0E9038C5B,3,26454,0x9C83CB4C30B56F8AF33613B12576B389,1,SERC,Florida,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7142,0xBBA29705BBE9F097CC6E9C23044138A5,4,26472,0x9C83CB4C30B56F8AF33613B12576B389,1,SERC,Florida,,EPT,850,Combined Cycle Block,All
8464,0x80CE40CBB130D377483B0C65DAF74832,1,26512,0x6ABA6F31BB456000200DE3714A1017DC,3,RFC,Michigan,Retired,EPT,100,Fossil-Steam,300-399
12657,0x83D2D58E138F850364A26AB480B44834,1,26530,0x3FFFD0F60E713A35FA5776C5ACB9A813,1,MRO,Kansas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
11682,0xB80E0911BDB190A92735ED57072938CA,4,26591,0xB4F14F282F58F44B392485796E81DB5E,2,RFC,Ohio,Retired,EPT,851,CC GT units ,All
11683,0x46B55364AF464D2DEEAAD8773B90C31C,4,26592,0xB4F14F282F58F44B392485796E81DB5E,2,RFC,Ohio,Retired,EPT,851,CC GT units ,All
11703,0x9953792D3B12036F3CF84A4E22732576,4,26608,0xB4F14F282F58F44B392485796E81DB5E,1,RFC,Ohio,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
11705,0x0D300C217079A49EFC907C7C3310E6CE,4,26610,0xB4F14F282F58F44B392485796E81DB5E,1,RFC,Ohio,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
446,0x6DAC74F7C1F2CB3C53D023998614E2BB,1,26626,0x15F98AB9DC3359EA3643CC95403A1604,3,MRO,Oklahoma,,CPT,100,Fossil-Steam,400-599
457,0xD2E1DBB1BC5041094F2C575D5A3716DE,1,26637,0x15F98AB9DC3359EA3643CC95403A1604,1,MRO,Oklahoma,Retired,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
483,0x1E715D7E9DE23FC4347A7576E82826CA,1,26663,0x15F98AB9DC3359EA3643CC95403A1604,2,MRO,Louisiana,,CPT,100,Fossil-Steam,100-199
10485,0x102C62288CFEED116ABCEC4D8CD6A2C4,3,26709,0x9BB0549A891DDF52BBE02079E53FCA45,1,WECC,California,,PPT,100,Fossil-Steam,<100
10038,0x12AB56DA715388FC71BD82E79FCB1EEA,4,26727,0x8133CF1A72122616D0D2AE5D1C23ED21,2,TRE,Texas,,CST,851,CC GT units ,All
9947,0x8C04FB45DFAF89C62B0DFBAAC5641E06,1,26785,0x34126B3881D47B7D123B1AFC7D372ED1,1,RFC,Michigan,Retired,EPT,100,Fossil-Steam,<100
11853,0x97C11BFD2C66D2CF9D33A875F880C895,5,19362,0x73CFD4C1BC26F1EE333E4DC957EE4B51,1,WECC,California,,PPT,852,CC steam units,All
11599,0x13D577BCF31A0C822C4BE7F971E2CFB0,5,19446,0xE51B843234A06417D120818D8A857FB9,2,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5233,0x02EEA4ADEC8CEE209A0086275ADF1B06,1,19461,0x72B51AA11256F8D3AAA4F82C88A03951,1,MRO,Minnesota,Retired,CPT,100,Fossil-Steam,<100
11423,0xFE5AFA160CC0A7530A8C34EE6CA9658A,5,19463,0xE51B843234A06417D120818D8A857FB9,3,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
11616,0xB4C5A2205DF829897829761C29832C3E,5,19469,0xE51B843234A06417D120818D8A857FB9,2,WECC,California,,PPT,851,CC GT units ,All
11154,0x1C4679FFAD8342891ADBFBEBBC708BAB,1,19473,0x2C4EC66C4753584EE54A333E509E19B7,1,MRO,Missouri,,CPT,100,Fossil-Steam,<100
8411,0x28190DC021CFFF957C258C1D469A88D8,1,19504,0xD3E3BDBE360C63F3E927FFE438357FAC,3,SERC,Alabama,Retired,EPT,100,Fossil-Steam,200-299
10174,0x51121FC1C3F65F1AEF18D46F1867B541,4,19629,0x94EF6014B427A7D5BD7A5C7E09A0918A,2,SERC,Arkansas,Retired,CPT,851,CC GT units ,All
357,0x15C9D79B2150CE23CDC1CC4B17390F83,1,19662,0x5E9AC67F0A373DA11FD6AA87403158C3,3,SERC,Missouri,,CPT,100,Fossil-Steam,600-799
366,0xB30A959BEED3109DFA392171A8EC3664,1,19671,0x5E9AC67F0A373DA11FD6AA87403158C3,1,SERC,Missouri,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
385,0x6018B0E9D16EAA8B44D508D064C23E20,4,19690,0x5E9AC67F0A373DA11FD6AA87403158C3,1,SERC,Illinois,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
401,0xB4E359FE7C0861E39C64BE0F591B93D9,4,19706,0x5E9AC67F0A373DA11FD6AA87403158C3,1,SERC,Illinois,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
6905,0x70B3EFDF8AFBEE8F4E9FDBB45E05ECB8,2,19757,0xC6C93E7A37FA9FCCE70646859C71DA82,3,WECC,Montana,,PPT,100,Fossil-Steam,600-799
6964,0x0D9EC07BC11EF4E1EA9070D80A75DEBE,2,19759,0x3ECDBA4D02C05D7F665282380AB1ADB1,3,RFC,Pennsylvania,,EPT,200,Nuclear,1000+
10714,0x144A5796FAB415DDDF7B77727D48E33D,3,19867,0xBE0B84E8269660D0FC5F7703B67A2C27,1,WECC,Colorado,,MPT,851,CC GT units ,All
8391,0x59107A7A504272B9A77AF96AFD2D7341,1,19996,0xD3E3BDBE360C63F3E927FFE438357FAC,2,SERC,Alabama,Retired,EPT,100,Fossil-Steam,100-199
8406,0x501C289E4E8D34543F1C5179B016D18C,1,20010,0xD3E3BDBE360C63F3E927FFE438357FAC,2,SERC,Alabama,Retired,EPT,100,Fossil-Steam,100-199
3965,0xE5FC442435E6AE083D2528CD5F9442CB,1,20046,0x1751A1397FD2DA62112DC6C6BDDE193A,3,RFC,Pennsylvania,,EPT,100,Fossil-Steam,400-599
2343,0xD3AD677A7FE6B67E7FF6A6A7E2BB9FDD,4,20106,0xF4216FC5CF9B844EA99E8209C8510767,2,SERC,Florida,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
3587,0xB9B50806BDD460D1B0D3FE44056D16D5,1,20129,0x4A5CE2D5CEDCAAF8EFF0AC6DA3E66252,2,SERC,Florida,Retired,EPT,852,CC steam units,All
3659,0x553CA81787A0C1092034ACF6834B0DCF,4,20153,0x4A5CE2D5CEDCAAF8EFF0AC6DA3E66252,2,SERC,Florida,,EPT,851,CC GT units ,All
3671,0x1934B7E2E20C3B09BE69BE6C7398B7DF,3,20163,0x4A5CE2D5CEDCAAF8EFF0AC6DA3E66252,3,SERC,Florida,,EPT,851,CC GT units ,All
3679,0xD6A3104DE7D6F609F28C52EC793CBC3F,4,20171,0x4A5CE2D5CEDCAAF8EFF0AC6DA3E66252,2,SERC,Florida,,EPT,851,CC GT units ,All
3682,0x9DCFA7C48666681481AD3B4C27679258,4,20174,0x4A5CE2D5CEDCAAF8EFF0AC6DA3E66252,2,SERC,Florida,,EPT,851,CC GT units ,All
6970,0x90FD6EEC43CF6656E23302A4CAE642D1,1,23723,0x6C905343540DF06A7099C189D456787D,2,SERC,North Carolina,Retired,EPT,100,Fossil-Steam,100-199
7009,0xE99448AC0D1F9D211E8B5BE126B79D90,1,23729,0x6C905343540DF06A7099C189D456787D,1,SERC,South Carolina,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
11410,0x1381ABB3E3D29074C72B7FD40CF06A55,1,10315,0xCAA8DBFAB7AB329FBBA7E9E531D87CC4,1,RFC,Pennsylvania,,EPT,500,Pumped Storage/Hydro,30+
11565,0x31DCD7FFB99DACE2E5E47B2AF04B8F1F,4,10458,0xF510318BEA5A635590AAF1AD98D9B207,1,WECC,Washington,,PPT,100,Fossil-Steam,<100
11604,0xECF20FF7360BFE522B41858D06A8B677,5,10492,0x3497AF128D666B905883F2CA0A4CA1D1,2,WECC,Washington,,PST,500,Pumped Storage/Hydro,30+
11626,0x0767C1648344DAFBEC578897628F55BB,3,10514,0x77135E77DE03E2F16CB940C3B3074AB9,1,SERC,Illinois,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
11801,0xC45C100215B04A0D87921F4145F0F8D7,5,10684,0x9D6BEBB597D41C993F6E615048008A30,3,WECC,Washington,,PPT,852,CC steam units,All
11953,0xF15CD427870E5D7A2F102A2BC2B7A47F,5,10824,0x1F06C369D2BEE0565843C8847AC80C14,2,WECC,Texas,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12134,0xFFB34F583DA33632222253A1ECB98312,5,11004,0x9742F2FD8F5EC5E4B195DEEED2AF7649,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,<30
3852,0xF7DF3F4997E12539C59E97ED0DF9200C,4,11022,0x09D141442F2EFBF35C643CBA41B4B06F,2,RFC,Illinois,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4326,0x42BF4C84D3728147F248C23E0B73900E,1,11304,0xC7B21831C8AC2762F33FB6C21E88FF0C,2,MRO,North Dakota,Retired,CPT,100,Fossil-Steam,100-199
12236,0x2EB5E42AB5A25C04FD8C9758EA8C0ACE,5,11819,0x6C905343540DF06A7099C189D456787D,1,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
4144,0xEF30F9EF4D07FF933561926D0EA035CE,1,25376,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,Retired,EPT,100,Fossil-Steam,<100
4638,0x68AA57FA3CB60A56FF151DEA6E6A179A,1,25402,0xD8A2425359C9FBB3B4BB74674918A67B,2,RFC,New Jersey,,EPT,500,Pumped Storage/Hydro,30+
4639,0x1033F25DC63ACFDEFC3C35490EC6943F,1,25403,0xD8A2425359C9FBB3B4BB74674918A67B,2,RFC,New Jersey,,EPT,500,Pumped Storage/Hydro,30+
7908,0x4D60E726D091A338C4F4055C922D06DF,4,25601,0x5BD834E63761903B666CBBF961386C5B,2,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7932,0x210E72D5D1FF8F9B55BF019525CDDDCC,4,25753,0x5BD834E63761903B666CBBF961386C5B,3,SERC,North Carolina,,EPT,850,Combined Cycle Block,All
12652,0xBAD16B7F8FC2E7C0EBDA29B6BF503A7F,5,25773,0x6C905343540DF06A7099C189D456787D,3,SERC,North Carolina,,EPT,851,CC GT units ,All
4059,0x0DBD2F61A6A821A35F9511FA770387EC,1,25869,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4061,0x418E5BBE2D03F2788409C0C2B2BF17B7,1,25871,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4063,0x085C67E664446B5D7051610BB41CE42B,1,25873,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4079,0x5023D4845DE5CD93242FD0FEACE4BB21,2,25878,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,500,Pumped Storage/Hydro,30+
5285,0xFAF9B22043BC66C9C88523AA7CD87FC6,4,25968,0xE45673082C83B4124005C54A93ABC8E5,3,SERC,Mississippi,,CPT,850,Combined Cycle Block,All
7918,0x6C25BBF014986D16078820BD8BBF85BB,4,25976,0x5BD834E63761903B666CBBF961386C5B,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7930,0xAEFAFE54D836AE73E07FF064B0F93C19,4,25988,0x5BD834E63761903B666CBBF961386C5B,3,SERC,Alabama,,CPT,850,Combined Cycle Block,All
6309,0xC7E6E6DF7CB699B420716BCA3A06DEE3,3,26003,0x91736701F16E01DF5E01CA61556ECD70,2,SERC,Florida,,EST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10262,0x4D0D3B79FE54E8F0C29F6B33EB9FCCCB,5,26004,0x91736701F16E01DF5E01CA61556ECD70,3,SERC,Florida,,EST,850,Combined Cycle Block,All
12660,0x23AD5288FA328D1015BD381A339F3794,5,26012,0xB2E0F11027E5BED71F0A7522909A82E5,2,SERC,North Carolina,,EPT,850,Combined Cycle Block,All
5949,0x0AEFCE797CB93B775E22AFC71A2B324A,1,26060,0x2944D3EF821A8B6449CDE86DA8F6D982,3,RFC,Indiana,,EPT,100,Fossil-Steam,200-299
5952,0x2093D7D2AD2DE3050E5154DCD021E610,1,26063,0x2944D3EF821A8B6449CDE86DA8F6D982,3,RFC,Indiana,,EPT,100,Fossil-Steam,200-299
732,0x460F6D44C13D6E51675EF1D7F69B9C4D,2,26213,0x29E2C723CC68EC1DC3B11B63E172BE98,3,WECC,Arizona,,MST,200,Nuclear,1000+
10381,0x74B845A2F876DFCA21DF91415B99763D,3,26314,0xE71D197F287EA720B1FECC63B54FB6EF,3,TRE,Texas,,CPT,100,Fossil-Steam,200-299
12667,0xAACB56FA7F712CD65B41053B18CAF92E,6,26323,0x59214CDC259F403026C96F9A082A937B,1,WECC,Colorado,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4923,0xE4F59650D0907DE0C434FAB40CC2EC11,4,26343,0x84802770C432055A6FBCC5E21F203D34,1,SERC,Louisiana,Retired,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
7892,0xC32287D7F7F9FC2907047F0928878DB3,1,26391,0x7A850CF4A34D1A290B401E6B63F46CD2,3,RFC,Indiana,,CPT,100,Fossil-Steam,200-299
7074,0xE714D6E983290AD25FAB29EB9053A13A,1,26404,0x9C83CB4C30B56F8AF33613B12576B389,3,SERC,Florida,Retired,EPT,100,Fossil-Steam,300-399
11748,0x87761548F5D4D4E60A0EC8DF5EA4F854,3,26482,0x9C83CB4C30B56F8AF33613B12576B389,2,SERC,Florida,,EPT,852,CC steam units,All
6316,0x37F1B32E03AFE26321C00852463ED55F,1,26515,0xFF505CB54C67D3B84E9AE88518AF7C45,1,MRO,Minnesota,Retired,CPT,100,Fossil-Steam,<100
1256,0xE02B4C354C30EBF899D11A59DB4BD027,1,26615,0x135C0DFAB421E016E4B9B38CE46126F7,1,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
442,0x12005C7BED3F2F388B067949C95C1045,1,26622,0x15F98AB9DC3359EA3643CC95403A1604,3,MRO,Oklahoma,,CPT,100,Fossil-Steam,400-599
454,0xAFC8FDBC3536D497136634804A57FCCC,1,26634,0x15F98AB9DC3359EA3643CC95403A1604,2,MRO,Oklahoma,,CPT,852,CC steam units,All
11656,0x13E2E2EA61E65309313FE808B32F58E1,5,26695,0xF2A3B5A9532D6607538A6C8CE42FA4D9,1,MRO,North Dakota,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
11930,0x3F45ADDD864034311DED4F5F779CCEFC,5,26697,0xF2A3B5A9532D6607538A6C8CE42FA4D9,1,MRO,North Dakota,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
3221,0xC2A5D4065A9407C9BC649E1695552245,1,26713,0x09E88E3D0794DB42F41A1FB880D75514,2,NPCC,Massachusetts,Retired,EPT,100,Fossil-Steam,100-199
2379,0xC2B240DC899DD60C8B05299C1B3E14A4,3,26719,0x3DA1AE7575F35CA56E3AE57AFD96EE58,3,SERC,Virginia,,EPT,850,Combined Cycle Block,All
4963,0x78578211FFE3E7E14CCB19BA904AC1BC,4,4456,0xA8C810CF700543808FC0C1C09DBA21CE,1,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5057,0xF3A3A50A3475B477272CB1677EADCC11,5,4550,0xE8E5E322646F435388EEEE255A077D67,3,TRE,Texas,,CPT,100,Fossil-Steam,800+
5244,0x9D0C3CE23B3F768D26DD3D4B95335D50,4,4691,0x72B51AA11256F8D3AAA4F82C88A03951,1,MRO,Minnesota,,CPT,100,Fossil-Steam,<100
5270,0x2B3363C796F4C6B457A7CA0D1924ECF2,1,4709,0xE45673082C83B4124005C54A93ABC8E5,1,SERC,Mississippi,Retired,EPT,100,Fossil-Steam,<100
5326,0xEAD8CD6B79A4FA859BAC26F5CA2244EB,1,4755,0xFE5607BE3DF9C3BA10EAEEDBBBF91D21,1,MRO,Iowa,,CPT,100,Fossil-Steam,<100
5646,0x14451C68A8BB6516B74832B84AE21151,2,5058,0x51F0B8BFD093F97B87A16780DF870256,3,MRO,Minnesota,,CPT,100,Fossil-Steam,800+
2609,0x0229A3E55CAC8142F65CB60314C3B150,1,2398,0x7E2A1071640F863D8C2F1D5FE99CA3AE,1,RFC,Ohio,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
2610,0x6606FDECFF046526B8D4E47B66B3E4E4,1,2399,0x7E2A1071640F863D8C2F1D5FE99CA3AE,1,RFC,Ohio,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
2615,0x66542F59CA394798C9BEF25DB8E6C508,1,2404,0x7E2A1071640F863D8C2F1D5FE99CA3AE,1,RFC,Ohio,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
2777,0x8F6B7FBCC185B13D689E210D0830BBAC,2,2559,0x6F1F1D373B2057FB6449365E8860F813,3,SERC,Kentucky,,EPT,100,Fossil-Steam,400-599
9778,0x59E7A13F5285FE9B96B4901BA3077BCD,1,22316,0x75E035CFD7C8E24F6478C039622A32DA,1,WECC,Arizona,Retired,MST,100,Fossil-Steam,<100
7429,0x2F6424342BB5A93C933FB214B6A81573,1,22546,0x887E26AD8EE771D58656E57CC6217DC2,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,<30
12547,0x4565164A9CD16B036F092D5C273E2DF3,5,22567,0x6C905343540DF06A7099C189D456787D,2,SERC,North Carolina,,EPT,852,CC steam units,All
10302,0x565C189AA30F7D95A0EFE5B50D3EE773,1,22578,0xC1B6BA98FA41EA9E18D5578833B44E03,1,SERC,Louisiana,,CPT,861,CoG GT units,All
9284,0xCC7A6D705B94CB7677431B58985B69CD,3,22673,0xC6181316268F15B45353A43A903654D3,3,SERC,Virginia,Retired,EPT,850,Combined Cycle Block,All
3949,0x5A32C79D3BF8B70F7FF035F9DAAAFE0B,4,22811,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,2,SERC,Mississippi,,EPT,851,CC GT units ,All
3950,0x975411693AC2833AFF18733FBD2AE61B,4,22812,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,2,SERC,Mississippi,,EPT,851,CC GT units ,All
11647,0x2DA2C2865312EADBF52DC62862B3821E,5,22885,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,2,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
11874,0x71C0412DA563488C91A838BFF8344673,1,22911,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,1,WECC,Montana,,MPT,500,Pumped Storage/Hydro,30+
11962,0x016A9344DC48D949C275D4CEE9A53570,4,22935,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,1,WECC,Utah,,MPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
8483,0x88A649A91064FB89E7456763B4A98089,1,22971,0x6ABA6F31BB456000200DE3714A1017DC,1,RFC,Michigan,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
12446,0x0F5C869956D8A0D95FB58389BB516C4E,5,22993,0x99CCD17982D9BF312E3C9F1C897C943C,3,SERC,Florida,Retired,EPT,100,Fossil-Steam,400-599
2458,0xC0CFEA9EE81F3A6CCC4D2A3DA09697E5,1,23020,0xB2E0F11027E5BED71F0A7522909A82E5,3,SERC,North Carolina,,EPT,100,Fossil-Steam,200-299
2473,0xA218BADC824034E6DAB600E543145E65,1,23035,0xB2E0F11027E5BED71F0A7522909A82E5,2,SERC,North Carolina,Retired,EPT,100,Fossil-Steam,100-199
2497,0xFC5DE1003EEFDBE126CC17D10DF083C5,1,23059,0xB2E0F11027E5BED71F0A7522909A82E5,1,SERC,North Carolina,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
2500,0x48BB78F561158DA6C16F6B0EF4B76536,4,23062,0xB2E0F11027E5BED71F0A7522909A82E5,2,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2504,0x297BC1D9ABEE47D2C63136319700CF44,1,23066,0xB2E0F11027E5BED71F0A7522909A82E5,1,SERC,North Carolina,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
2516,0xC23FC74E0649A6491155F69C8353780A,4,23078,0xB2E0F11027E5BED71F0A7522909A82E5,1,SERC,South Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2534,0x7EE8F0DA49F08EC69D57B2FD82FD002B,3,23096,0xB2E0F11027E5BED71F0A7522909A82E5,2,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2546,0xBB4A4B14F9CAFB148790BBAC2A69D679,1,23108,0xB2E0F11027E5BED71F0A7522909A82E5,2,SERC,South Carolina,,EPT,500,Pumped Storage/Hydro,30+
6901,0x9D6C2EAB886571E2CF919887EB59D9FA,1,23367,0xC6C93E7A37FA9FCCE70646859C71DA82,3,WECC,Montana,Retired,PPT,100,Fossil-Steam,300-399
6794,0x6653E9EDAE38B663A8F30B96D329A6C6,4,23371,0x130F4ACA875648F7E59A087F3EB2EC48,3,RFC,Pennsylvania,,EPT,851,CC GT units ,All
12596,0xF2916B446CFB795E38133AA300E27E33,6,23600,0x53561B76F369CF1A9078EBB86BA57B02,2,SERC,Louisiana,,EPT,400,Internal Combustion/Reciprocating Engines,All
2115,0xC6D1CE48C497E08D07E29B24193E0785,1,23634,0xF2FD36AEEB37B9F073DD2C54A331ACE3,3,RFC,Michigan,,EPT,100,Fossil-Steam,200-299
2119,0xF03029036CE9B8096CCCE565473A3923,2,23638,0xF2FD36AEEB37B9F073DD2C54A331ACE3,1,RFC,Michigan,Retired,EPT,100,Fossil-Steam,<100
11413,0xEC92A17564FDE6B6D12E88AF939768A1,1,10318,0xCAA8DBFAB7AB329FBBA7E9E531D87CC4,1,RFC,Pennsylvania,,EPT,500,Pumped Storage/Hydro,30+
11779,0x2B7062FB4934E9A0BA199B66A30BAC2B,5,10662,0xA8C810CF700543808FC0C1C09DBA21CE,3,TRE,Texas,,CPT,852,CC steam units,All
11800,0xBF57FFB01201E71329E589E21A165422,5,10683,0x9D6BEBB597D41C993F6E615048008A30,2,WECC,Washington,,PPT,851,CC GT units ,All
11824,0x1081FA37D2A764B266D445901756EEB1,5,10695,0xC74DBC4A146DA30AC11A5C5268883834,3,TRE,Texas,,CPT,851,CC GT units ,All
11830,0xF915C73A299037CA700637FF381AA3CB,4,10701,0x8103BAD243263428FFFA66006A3205CE,3,SERC,Alabama,,CPT,852,CC steam units,All
11978,0x837AA010C389387481DCE005CE12E6C9,5,10848,0x95D4E50EC980CCCF706A91342E0816FA,2,RFC,Illinois,,CPT,851,CC GT units ,All
3854,0xC943DAA73456EA19E80F6EB409B09E0E,4,11024,0x09D141442F2EFBF35C643CBA41B4B06F,2,RFC,Illinois,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
3452,0x1392EC2AF12CB6F7EB9953E611F900D8,1,11050,0x840F68C2DB276E5C352A42B1BA8CEB40,1,RFC,Pennsylvania,,EPT,500,Pumped Storage/Hydro,<30
2360,0x8E0635B8B67C6A6FDCF14F0A030A3160,1,11196,0x0584F2F13153D2049AE261F198D20F9B,3,MRO,Illinois,,CPT,100,Fossil-Steam,400-599
6614,0xED383917AE75E65ED98CB321184BAABF,1,11211,0xB5AD96F1945FD3A650B9B60787EC8D27,2,RFC,Pennsylvania,,EPT,100,Fossil-Steam,100-199
8660,0x4BF889A813B1B0BAD066C8337FFEBF2B,1,25801,0x04A3AF47CFE3F746A3C98B0FFBF54AF3,1,NPCC,New York,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
3994,0x9BD17A41E9851773F9ECD4537AB06E01,1,25837,0x4DF3DE135A028EBF9485D8BAE654FCE0,3,SERC,Alabama,,CPT,100,Fossil-Steam,200-299
3995,0x78FF6049DD05097D63D82D588C8745BF,1,25838,0x4DF3DE135A028EBF9485D8BAE654FCE0,1,SERC,Alabama,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
4169,0x56F2271E6684A9A55C26ADBD36A035F3,1,25839,0x4DF3DE135A028EBF9485D8BAE654FCE0,3,SERC,Alabama,,CPT,100,Fossil-Steam,200-299
4025,0xB54B9438CC1089CBF292BD06E9F43ED6,2,25848,0x4D6D92662B3698BA298F70E920E6A818,3,SERC,Georgia,,CPT,100,Fossil-Steam,800+
4028,0x7AC02A9300C0720AD77308477617411C,1,25851,0x4D6D92662B3698BA298F70E920E6A818,3,SERC,Georgia,,CPT,100,Fossil-Steam,800+
4048,0x1585D91D84E91465B2E05A06C0CD9475,1,25861,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4052,0x41ED1574CF695FF0CC1CA825F227FD57,1,25865,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4055,0x1C93F7E41E457BFE805B828BBE49D8AD,1,25868,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10877,0x6AB13BAD96A56A7565872B60D5926A85,5,25956,0x4D6D92662B3698BA298F70E920E6A818,3,SERC,Georgia,,CPT,850,Combined Cycle Block,All
5283,0x6CB20E3948220EFB08CA0F3110301DF6,3,25966,0xE45673082C83B4124005C54A93ABC8E5,1,SERC,Mississippi,,CPT,860,Co-generator Block ,All
7917,0xF682DDB8B8690B40D220E6E1D324771E,4,25975,0x5BD834E63761903B666CBBF961386C5B,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
