SNYDER,MONAHANS,MONAHANS_2,ODESSA,ODESSA_3,ODESSA_4,SILVER,PALOPINTO,SAVOY,PARIS,GREENVILLE,MOUNTPLEASANT,WICHITAFALLS,DENTON,SHERMAN,PARIS_5,SILVER_6,CHRISTINE,FANNIN,SANTAROSA,BISHOP,CORPUSCHRISTI,GREGORY,CORPUSCHRISTI_7,GREGORY_8,MISSION,MISSION_9,CORPUSCHRISTI_10,CORPUSCHRISTI_11,SANTAROSA_12,LAREDO,LAREDO_13,PEARSALL,BROWNSVILLE,ALEDO,DALLAS,DALLAS_14,GRAHAM,ARLINGTON,IRVING,POOLVILLE,GRANBURY,TEMPLE,MCKINNEY,MIDLOTHIAN,MCKINNEY_15,GRANBURY_16,DALLAS_17,RIESEL,BRIDGEPORT,ENNIS,PALOPINTO_18,LEWSIVILLE,BASTROP,SANANTONIO,MARION,LAGRANGE,WINCHESTER,ROCKDALE,SANANTONIO_19,SEGUIN,ELMENDORF,NURSERY,VICTORIA,POINTCOMFORT,CEDARCREEK,NEWBRAUNFELS,PASADENA,DEERPARK,HOUSTON,MONTBELVIEU,CHANNELVIEW,HOUSTON_20,NURSERY_21,VICTORIA_22,BAYTOWN,FREEPORT,ALVIN,HOUSTON_24,LAPORTE,PASADENA_25,HOUSTON_26,HOUSTON_27,WILLIS,SHIRO,HOUSTON_28,BAYTOWN_29,WHARTON,NEWGULF,THOMPSONS,CHANNELVIEW_30,LAPORTE_31,FREEPORT_32,SHIRO_33,FAIRFIELD,TRINIDAD,FAIRFIELD_34,JEWETT,MTENTERPRISE,FRANKLIN,FRANKLIN_35,BREMOND,JACKSONVILLE,BRYAN
2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.903454545,1.903454545,2.53,2.53,2.53,2.53,1.903454545,1.903454545,1.903454545,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.903454545,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.903454545,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.903454545,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.903454545,2.53,1.903454545,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.903454545,1.903454545,1.903454545,2.53,1.903454545,1.903454545,1.903454545,1.903454545,2.53
2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,1.903454545,1.903454545,2.44,2.44,2.44,2.44,1.903454545,1.903454545,1.903454545,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,1.903454545,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,1.903454545,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,1.903454545,2.44,2.44,2.44,2.44,2.44,2.44,2.44,1.903454545,2.44,1.903454545,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,1.903454545,1.903454545,1.903454545,2.44,1.903454545,1.903454545,1.903454545,1.903454545,2.44
2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,1.903454545,1.903454545,2.38,2.38,2.38,2.38,1.903454545,1.903454545,1.903454545,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,1.903454545,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,1.903454545,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,1.903454545,2.38,2.38,2.38,2.38,2.38,2.38,2.38,1.903454545,2.38,1.903454545,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,1.903454545,1.903454545,1.903454545,2.38,1.903454545,1.903454545,1.903454545,1.903454545,2.38
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.903454545,1.903454545,2.3,2.3,2.3,2.3,1.903454545,1.903454545,1.903454545,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.903454545,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.903454545,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.903454545,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.903454545,2.3,1.903454545,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.903454545,1.903454545,1.903454545,2.3,1.903454545,1.903454545,1.903454545,1.903454545,2.3
2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.903454545,1.903454545,2.31,2.31,2.31,2.31,1.903454545,1.903454545,1.903454545,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.903454545,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.903454545,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.903454545,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.903454545,2.31,1.903454545,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.903454545,1.903454545,1.903454545,2.31,1.903454545,1.903454545,1.903454545,1.903454545,2.31
2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.903454545,1.903454545,2.32,2.32,2.32,2.32,1.903454545,1.903454545,1.903454545,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.903454545,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.903454545,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.903454545,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.903454545,2.32,1.903454545,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.903454545,1.903454545,1.903454545,2.32,1.903454545,1.903454545,1.903454545,1.903454545,2.32
2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,1.903454545,2.33,2.33,2.33,2.33,1.903454545,1.903454545,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,2.33,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,1.903454545,1.903454545,2.33,1.903454545,1.903454545,1.903454545,1.903454545,2.33
2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.903454545,1.903454545,2.34,2.34,2.34,2.34,1.903454545,1.903454545,1.903454545,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.903454545,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.903454545,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.903454545,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.903454545,2.34,1.903454545,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.903454545,1.903454545,1.903454545,2.34,1.903454545,1.903454545,1.903454545,1.903454545,2.34
2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,1.903454545,2.33,2.33,2.33,2.33,1.903454545,1.903454545,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,2.33,1.903454545,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.903454545,1.903454545,1.903454545,2.33,1.903454545,1.903454545,1.903454545,1.903454545,2.33
2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.903454545,1.903454545,2.26,2.26,2.26,2.26,1.903454545,1.903454545,1.903454545,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.903454545,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.903454545,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.903454545,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.903454545,2.26,1.903454545,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.903454545,1.903454545,1.903454545,2.26,1.903454545,1.903454545,1.903454545,1.903454545,2.26
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,1.903454545,2.23,2.23,2.23,2.23,1.903454545,1.903454545,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,1.903454545,1.903454545,2.23,1.903454545,1.903454545,1.903454545,1.903454545,2.23
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,1.903454545,2.23,2.23,2.23,2.23,1.903454545,1.903454545,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,1.903454545,1.903454545,2.23,1.903454545,1.903454545,1.903454545,1.903454545,2.23
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,1.903454545,2.23,2.23,2.23,2.23,1.903454545,1.903454545,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,1.903454545,1.903454545,2.23,1.903454545,1.903454545,1.903454545,1.903454545,2.23
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,1.903454545,2.23,2.23,2.23,2.23,1.903454545,1.903454545,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,2.23,1.903454545,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,1.903454545,1.903454545,1.903454545,2.23,1.903454545,1.903454545,1.903454545,1.903454545,2.23
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.903454545,1.903454545,2.22,2.22,2.22,2.22,1.903454545,1.903454545,1.903454545,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.903454545,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.903454545,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.903454545,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.903454545,2.22,1.903454545,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,1.903454545,1.903454545,1.903454545,2.22,1.903454545,1.903454545,1.903454545,1.903454545,2.22
2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.903454545,1.903454545,2.28,2.28,2.28,2.28,1.903454545,1.903454545,1.903454545,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.903454545,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.903454545,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.903454545,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.903454545,2.28,1.903454545,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.903454545,1.903454545,1.903454545,2.28,1.903454545,1.903454545,1.903454545,1.903454545,2.28
2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,1.94985,2.36,2.36,2.36,2.36,1.94985,1.94985,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,2.36,1.94985,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36,1.94985,1.94985,1.94985,2.36,1.94985,1.94985,1.94985,1.94985,2.36
2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,1.94985,2.12,2.12,2.12,2.12,1.94985,1.94985,1.94985,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,2.12,1.94985,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,1.94985,1.94985,1.94985,2.12,1.94985,1.94985,1.94985,1.94985,2.12
2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,1.94985,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,2.086666667,1.94985,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,2.086666667,1.94985,1.94985,1.94985,2.086666667,1.94985,1.94985,1.94985,1.94985,2.086666667
2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,1.94985,1.94985,2.053333333,2.053333333,2.053333333,2.053333333,1.94985,1.94985,1.94985,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,1.94985,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,1.94985,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,1.94985,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,1.94985,2.053333333,1.94985,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,2.053333333,1.94985,1.94985,1.94985,2.053333333,1.94985,1.94985,1.94985,1.94985,2.053333333
2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,1.94985,2.02,2.02,2.02,2.02,1.94985,1.94985,1.94985,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,2.02,1.94985,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.94985,1.94985,1.94985,2.02,1.94985,1.94985,1.94985,1.94985,2.02
2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,1.94985,2.15,2.15,2.15,2.15,1.94985,1.94985,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,2.15,1.94985,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,1.94985,1.94985,1.94985,2.15,1.94985,1.94985,1.94985,1.94985,2.15
2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,1.94985,2.18,2.18,2.18,2.18,1.94985,1.94985,1.94985,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,2.18,1.94985,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.94985,1.94985,1.94985,2.18,1.94985,1.94985,1.94985,1.94985,2.18
2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,2.13,2.13,2.13,2.13,1.94985,1.94985,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,1.94985,2.13,1.94985,1.94985,1.94985,1.94985,2.13
2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,1.94985,2.09,2.09,2.09,2.09,1.94985,1.94985,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,2.09,1.94985,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,1.94985,1.94985,1.94985,2.09,1.94985,1.94985,1.94985,1.94985,2.09
2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,2.13,2.13,2.13,2.13,1.94985,1.94985,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,2.13,1.94985,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,1.94985,1.94985,1.94985,2.13,1.94985,1.94985,1.94985,1.94985,2.13
2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,1.94985,2.17,2.17,2.17,2.17,1.94985,1.94985,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,2.17,1.94985,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.94985,1.94985,1.94985,2.17,1.94985,1.94985,1.94985,1.94985,2.17
2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,1.94985,2.21,2.21,2.21,2.21,1.94985,1.94985,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,2.21,1.94985,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.94985,1.94985,1.94985,2.21,1.94985,1.94985,1.94985,1.94985,2.21
